Chr,Gene_Name,10_S254,11_S255,12_S256,1_S245,2_S246,3_S247,4_S248,5_S249,6_S250,7_S251,8_S252,9_S253
chr9,Pygo1,47.0,47.0,47.0,48.0,49.0,47.0,48.0,47.0,49.0,47.0,48.0,48.0
chr9,Qars,3.0,5.0,3.0,3.0,18.0,3.0,8.0,3.0,3.0,2.0,10.0,9.0
chr9,Qrich1,20.0,23.0,35.0,42.0,55.0,28.0,22.0,29.0,52.0,31.0,42.0,40.0
chr9,Qtrt1,8.0,5.0,10.0,5.0,14.0,5.0,10.0,7.0,8.0,6.0,9.0,8.0
chr9,Rab11a,4.0,4.0,5.0,5.0,17.0,4.0,3.0,4.0,6.0,3.0,6.0,9.0
chr9,Rab27a,15.0,13.0,12.0,12.0,15.0,13.0,12.0,12.0,14.0,14.0,15.0,13.0
chr9,Rab39,5.0,3.0,6.0,5.0,12.0,10.0,13.0,7.0,12.0,6.0,6.0,11.0
chr9,Rab3d,40.0,41.0,42.0,38.0,48.0,46.0,42.0,40.0,42.0,40.0,40.0,40.0
chr9,Rab6b,98.0,121.0,106.0,75.0,285.0,90.0,62.0,94.0,151.0,64.0,163.0,144.0
chr9,Rab8b,25.0,23.0,22.0,22.0,25.0,23.0,22.0,24.0,24.0,22.0,22.0,25.0
chr9,Rad54l2,26.0,25.0,24.0,25.0,28.0,24.0,24.0,25.0,30.0,24.0,26.0,28.0
chr9,Rasa2,27.0,22.0,27.0,25.0,67.0,21.0,21.0,28.0,40.0,27.0,27.0,25.0
chr9,Rasgrf1,100.0,116.0,146.0,102.0,159.0,104.0,111.0,113.0,138.0,105.0,111.0,113.0
chr9,Rasl12,19.0,15.0,13.0,30.0,30.0,4.0,27.0,14.0,31.0,23.0,21.0,19.0
chr9,Rassf1,8.0,6.0,11.0,11.0,24.0,5.0,7.0,8.0,9.0,5.0,8.0,10.0
chr9,Raver1,23.0,27.0,20.0,30.0,50.0,19.0,27.0,21.0,15.0,17.0,20.0,26.0
chr9,Rbm15b,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0
chr9,Rbm5,58.0,69.0,70.0,61.0,99.0,55.0,62.0,57.0,67.0,51.0,68.0,90.0
chr9,Rbm6,56.0,27.0,49.0,44.0,121.0,29.0,35.0,42.0,98.0,40.0,52.0,42.0
chr9,Rbm7,5.0,11.0,9.0,11.0,21.0,8.0,15.0,17.0,10.0,10.0,11.0,11.0
chr9,Rbms3,33.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0
chr9,Rbp1,10.0,10.0,5.0,10.0,10.0,10.0,10.0,10.0,10.0,9.0,9.0,10.0
chr9,Rbpms2,,1.0,,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0
chr9,Rcn2,10.0,11.0,23.0,14.0,46.0,12.0,16.0,14.0,23.0,12.0,17.0,23.0
chr9,Rdx,30.0,31.0,35.0,47.0,73.0,29.0,32.0,34.0,39.0,33.0,34.0,44.0
chr9,Rexo2,14.0,19.0,22.0,23.0,45.0,28.0,21.0,21.0,24.0,14.0,21.0,19.0
chr9,Rfx7,31.0,31.0,27.0,35.0,94.0,21.0,26.0,38.0,58.0,29.0,31.0,43.0
chr9,Rgl3,,2.0,,5.0,8.0,2.0,1.0,2.0,9.0,1.0,2.0,5.0
chr9,Rhoa,3.0,6.0,8.0,5.0,14.0,3.0,9.0,3.0,6.0,5.0,9.0,11.0
chr9,Ripply2,5.0,6.0,8.0,12.0,20.0,4.0,11.0,9.0,6.0,9.0,10.0,13.0
chr9,Rnf111,20.0,14.0,18.0,15.0,32.0,12.0,15.0,22.0,25.0,10.0,21.0,18.0
chr9,Rnf123,24.0,31.0,28.0,32.0,55.0,24.0,28.0,23.0,30.0,15.0,28.0,38.0
chr9,Rnf214,7.0,2.0,3.0,1.0,6.0,,1.0,1.0,7.0,1.0,2.0,3.0
chr9,Rnf26,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0
chr9,Rnf7,9.0,11.0,14.0,21.0,33.0,13.0,13.0,14.0,19.0,10.0,15.0,18.0
chr9,Robo3,14.0,24.0,27.0,28.0,27.0,,25.0,29.0,24.0,29.0,20.0,22.0
chr9,Robo4,14.0,9.0,14.0,20.0,22.0,18.0,15.0,16.0,21.0,15.0,20.0,20.0
chr9,Rora,131.0,183.0,221.0,66.0,425.0,51.0,50.0,80.0,161.0,50.0,56.0,92.0
chr9,Rp9,9.0,7.0,6.0,6.0,30.0,10.0,9.0,7.0,11.0,6.0,15.0,6.0
chr9,Rpl14,13.0,13.0,15.0,18.0,26.0,10.0,8.0,14.0,18.0,9.0,11.0,21.0
chr9,Rpl29,3.0,11.0,9.0,15.0,22.0,6.0,15.0,12.0,17.0,8.0,13.0,9.0
chr9,Rpl4,7.0,14.0,11.0,12.0,16.0,8.0,14.0,12.0,10.0,8.0,10.0,16.0
chr9,Rplp1,3.0,4.0,4.0,4.0,5.0,5.0,5.0,3.0,7.0,3.0,3.0,6.0
chr9,Rpp25,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0
chr9,Rps25,2.0,2.0,1.0,4.0,7.0,1.0,4.0,2.0,2.0,2.0,1.0,2.0
chr9,Rps27,,4.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0
chr9,Rps27l,2.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
chr9,Rps27rt,,4.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0
chr9,Rpsa,7.0,7.0,10.0,9.0,10.0,10.0,7.0,8.0,9.0,6.0,6.0,9.0
chr9,Rpusd4,22.0,18.0,22.0,22.0,24.0,22.0,22.0,21.0,22.0,22.0,21.0,21.0
chr9,Rrp9,9.0,9.0,11.0,11.0,19.0,7.0,10.0,9.0,13.0,7.0,11.0,10.0
chr9,Rsl24d1,12.0,13.0,13.0,18.0,30.0,15.0,28.0,22.0,20.0,11.0,10.0,22.0
chr9,Rwdd2a,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
chr9,Ryk,38.0,48.0,45.0,33.0,93.0,51.0,26.0,57.0,62.0,23.0,61.0,50.0
chr9,S1pr2,,1.0,1.0,4.0,4.0,3.0,,2.0,4.0,4.0,1.0,2.0
chr9,S1pr5,6.0,6.0,6.0,7.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0
chr9,Sacm1l,12.0,20.0,15.0,18.0,67.0,11.0,11.0,15.0,35.0,10.0,22.0,36.0
chr9,Sc5d,21.0,32.0,30.0,30.0,43.0,27.0,35.0,33.0,37.0,29.0,34.0,27.0
chr9,Scamp2,11.0,11.0,14.0,12.0,18.0,13.0,15.0,14.0,16.0,11.0,16.0,13.0
chr9,Scamp5,39.0,47.0,57.0,66.0,78.0,46.0,49.0,53.0,68.0,47.0,70.0,71.0
chr9,Scap,17.0,20.0,18.0,20.0,35.0,15.0,18.0,21.0,23.0,14.0,16.0,20.0
chr9,Scaper,12.0,9.0,12.0,9.0,22.0,9.0,9.0,9.0,11.0,9.0,10.0,10.0
chr9,Scg3,13.0,15.0,19.0,16.0,46.0,16.0,14.0,13.0,20.0,16.0,13.0,23.0
chr9,Scn2b,3.0,2.0,2.0,3.0,5.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0
chr9,Scn3b,69.0,116.0,118.0,111.0,164.0,78.0,125.0,126.0,133.0,136.0,137.0,134.0
chr9,Sec22c,58.0,57.0,57.0,59.0,78.0,60.0,57.0,57.0,68.0,57.0,57.0,59.0
chr9,Sema3b,9.0,10.0,2.0,13.0,18.0,5.0,1.0,11.0,10.0,5.0,1.0,14.0
chr9,Sema7a,31.0,47.0,45.0,66.0,70.0,38.0,56.0,47.0,50.0,60.0,52.0,61.0
chr9,Senp6,54.0,65.0,74.0,69.0,187.0,50.0,71.0,87.0,115.0,49.0,66.0,84.0
chr9,Senp8,14.0,15.0,19.0,22.0,25.0,18.0,16.0,19.0,22.0,18.0,18.0,18.0
chr9,Septin7,97.0,145.0,149.0,200.0,253.0,101.0,119.0,200.0,211.0,116.0,217.0,206.0
chr9,Sesn3,16.0,11.0,19.0,16.0,82.0,14.0,13.0,12.0,16.0,14.0,16.0,19.0
chr9,Setd2,36.0,39.0,47.0,42.0,73.0,35.0,43.0,49.0,59.0,39.0,50.0,59.0
chr9,Sh3bgrl2,26.0,26.0,26.0,26.0,28.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0
chr9,Shfl,18.0,18.0,18.0,20.0,24.0,18.0,21.0,18.0,18.0,18.0,19.0,21.0
chr9,Shisa5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,5.0
chr9,Siae,33.0,31.0,33.0,33.0,34.0,33.0,33.0,33.0,33.0,33.0,32.0,33.0
chr9,Sik3,50.0,25.0,28.0,33.0,87.0,5.0,9.0,26.0,67.0,11.0,25.0,43.0
chr9,Sin3a,6.0,6.0,6.0,6.0,20.0,6.0,6.0,6.0,8.0,6.0,7.0,8.0
chr9,Slc17a5,23.0,17.0,17.0,19.0,37.0,21.0,17.0,17.0,24.0,22.0,19.0,19.0
chr9,Slc25a20,5.0,5.0,5.0,5.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
chr9,Slc25a36,27.0,31.0,36.0,34.0,42.0,28.0,32.0,36.0,39.0,34.0,34.0,33.0
chr9,Slc25a38,13.0,14.0,16.0,18.0,20.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0
chr9,Slc26a6,7.0,7.0,8.0,10.0,8.0,8.0,7.0,7.0,8.0,7.0,7.0,9.0
chr9,Slc35f2,19.0,21.0,23.0,23.0,24.0,22.0,23.0,22.0,26.0,23.0,17.0,27.0
chr9,Slc35g2,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0
chr9,Slc36a4,69.0,68.0,69.0,73.0,85.0,68.0,71.0,67.0,79.0,68.0,66.0,72.0
chr9,Slc38a3,16.0,18.0,14.0,33.0,37.0,16.0,22.0,31.0,30.0,9.0,28.0,28.0
chr9,Slc44a2,9.0,14.0,10.0,15.0,21.0,13.0,13.0,9.0,11.0,9.0,12.0,10.0
chr9,Slc6a20a,1.0,2.0,1.0,1.0,6.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0
chr9,Slc9a9,24.0,24.0,28.0,27.0,33.0,23.0,25.0,27.0,31.0,23.0,23.0,24.0
chr9,Slco2a1,22.0,19.0,27.0,22.0,25.0,7.0,26.0,16.0,25.0,26.0,23.0,23.0
chr9,Sltm,40.0,52.0,58.0,68.0,118.0,40.0,52.0,76.0,80.0,45.0,72.0,73.0
chr9,Smad3,51.0,44.0,59.0,53.0,113.0,43.0,55.0,46.0,44.0,47.0,49.0,56.0
chr9,Smad6,,,1.0,4.0,1.0,,,1.0,2.0,1.0,,4.0
chr9,Smarca4,26.0,50.0,52.0,45.0,92.0,38.0,41.0,52.0,64.0,41.0,51.0,53.0
chr9,Smarcc1,34.0,29.0,33.0,36.0,60.0,35.0,36.0,35.0,44.0,35.0,36.0,37.0
chr9,Smco4,6.0,5.0,5.0,6.0,6.0,6.0,5.0,6.0,6.0,5.0,5.0,6.0
chr9,Snap91,109.0,186.0,147.0,160.0,402.0,89.0,117.0,172.0,238.0,74.0,157.0,263.0
chr9,Snhg5,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
chr9,Snrk,26.0,43.0,31.0,42.0,79.0,32.0,20.0,33.0,52.0,23.0,44.0,55.0
chr9,Snupn,5.0,4.0,4.0,5.0,5.0,4.0,4.0,5.0,4.0,4.0,5.0,4.0
chr9,Snx1,12.0,12.0,25.0,22.0,52.0,23.0,15.0,11.0,36.0,9.0,15.0,29.0
chr9,Snx14,24.0,30.0,37.0,18.0,74.0,31.0,23.0,20.0,37.0,15.0,38.0,42.0
chr9,Snx19,39.0,37.0,39.0,38.0,47.0,38.0,38.0,42.0,44.0,38.0,40.0,44.0
chr9,Snx22,13.0,7.0,15.0,17.0,17.0,15.0,10.0,15.0,17.0,13.0,14.0,15.0
chr9,Snx33,29.0,30.0,29.0,42.0,41.0,28.0,29.0,36.0,38.0,33.0,30.0,31.0
chr9,Sorl1,152.0,181.0,119.0,160.0,542.0,166.0,115.0,188.0,305.0,101.0,275.0,263.0
chr9,Spg21,17.0,17.0,19.0,18.0,41.0,18.0,17.0,18.0,18.0,17.0,18.0,18.0
chr9,Spink8,10.0,8.0,13.0,8.0,26.0,20.0,19.0,9.0,14.0,11.0,11.0,12.0
chr9,Spsb4,9.0,3.0,7.0,10.0,14.0,11.0,10.0,11.0,11.0,6.0,11.0,9.0
chr9,Srpr,23.0,32.0,35.0,37.0,47.0,30.0,38.0,21.0,36.0,23.0,25.0,41.0
chr9,Srprb,18.0,24.0,30.0,32.0,44.0,29.0,31.0,28.0,34.0,28.0,25.0,31.0
chr9,Ss18l2,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0
chr9,St3gal4,16.0,18.0,19.0,16.0,45.0,15.0,20.0,18.0,15.0,12.0,17.0,24.0
chr9,Stac,5.0,4.0,,,11.0,9.0,9.0,12.0,15.0,9.0,6.0,9.0
chr9,Stag1,24.0,17.0,28.0,14.0,51.0,8.0,27.0,32.0,50.0,19.0,21.0,28.0
chr9,Stoml1,36.0,42.0,38.0,37.0,46.0,39.0,40.0,40.0,40.0,36.0,38.0,41.0
chr9,Stra6,21.0,20.0,22.0,26.0,26.0,21.0,20.0,22.0,21.0,20.0,20.0,24.0
chr9,Stt3a,21.0,20.0,20.0,21.0,35.0,20.0,20.0,20.0,21.0,20.0,21.0,24.0
chr9,Stt3b,31.0,18.0,22.0,23.0,94.0,21.0,17.0,23.0,38.0,17.0,29.0,30.0
chr9,Susd5,46.0,29.0,52.0,49.0,63.0,52.0,49.0,43.0,57.0,47.0,53.0,60.0
chr9,Swsap1,8.0,10.0,10.0,11.0,11.0,10.0,11.0,11.0,11.0,10.0,11.0,11.0
chr9,Syncrip,5.0,6.0,11.0,10.0,25.0,7.0,11.0,10.0,18.0,9.0,9.0,14.0
chr9,Taf1d,20.0,30.0,35.0,33.0,39.0,26.0,36.0,24.0,35.0,24.0,26.0,37.0
chr9,Tbc1d2b,20.0,17.0,19.0,22.0,24.0,19.0,19.0,19.0,25.0,18.0,18.0,19.0
chr9,Tbcel,25.0,24.0,25.0,40.0,71.0,15.0,13.0,28.0,56.0,15.0,21.0,41.0
chr9,Tbrg1,6.0,9.0,5.0,5.0,23.0,4.0,5.0,6.0,9.0,4.0,5.0,5.0
chr9,Tcaim,9.0,10.0,12.0,16.0,23.0,10.0,10.0,13.0,15.0,9.0,12.0,15.0
chr9,Tcf12,42.0,55.0,55.0,76.0,119.0,26.0,29.0,42.0,104.0,26.0,52.0,87.0
chr9,Tcta,6.0,6.0,8.0,8.0,8.0,8.0,6.0,6.0,8.0,5.0,5.0,8.0
chr9,Tent5a,15.0,16.0,13.0,19.0,20.0,15.0,15.0,19.0,18.0,16.0,16.0,18.0
chr9,Tex264,14.0,13.0,13.0,20.0,61.0,14.0,14.0,13.0,24.0,10.0,20.0,24.0
chr9,Tex9,4.0,4.0,6.0,10.0,12.0,7.0,6.0,7.0,9.0,8.0,6.0,8.0
chr9,Tfdp2,62.0,61.0,61.0,59.0,71.0,61.0,59.0,65.0,70.0,61.0,62.0,61.0
chr9,Tgfbr2,40.0,39.0,36.0,42.0,39.0,38.0,39.0,39.0,40.0,39.0,39.0,40.0
chr9,Thsd4,66.0,77.0,67.0,68.0,76.0,70.0,67.0,69.0,80.0,66.0,79.0,75.0
chr9,Thy1,41.0,45.0,51.0,51.0,51.0,51.0,51.0,44.0,48.0,49.0,51.0,49.0
chr9,Thyn1,10.0,14.0,14.0,18.0,25.0,16.0,22.0,19.0,17.0,8.0,12.0,19.0
chr9,Timm29,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0
chr9,Tipin,3.0,3.0,5.0,4.0,7.0,4.0,3.0,4.0,5.0,3.0,3.0,7.0
chr9,Tirap,2.0,2.0,3.0,19.0,28.0,,6.0,14.0,16.0,7.0,14.0,16.0
chr9,Tlcd5,7.0,8.0,14.0,9.0,24.0,10.0,11.0,8.0,11.0,10.0,14.0,13.0
chr9,Tle3,34.0,44.0,28.0,39.0,73.0,29.0,34.0,31.0,35.0,27.0,40.0,44.0
chr9,Tln2,51.0,53.0,49.0,51.0,70.0,51.0,49.0,49.0,57.0,49.0,51.0,51.0
chr9,Tlr9,,,4.0,,4.0,1.0,,3.0,5.0,3.0,3.0,2.0
chr9,Tma7,1.0,1.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
chr9,Tmed1,4.0,3.0,4.0,4.0,6.0,5.0,4.0,4.0,4.0,4.0,3.0,4.0
chr9,Tmed3,17.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0
chr9,Tmem108,88.0,148.0,147.0,167.0,217.0,28.0,35.0,117.0,135.0,62.0,67.0,118.0
chr9,Tmem115,7.0,7.0,9.0,10.0,8.0,8.0,7.0,7.0,9.0,7.0,7.0,10.0
chr9,Tmem123,34.0,33.0,35.0,36.0,38.0,35.0,35.0,34.0,39.0,33.0,34.0,37.0
chr9,Tmem158,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
chr9,Tmem205,1.0,3.0,4.0,6.0,6.0,1.0,3.0,4.0,4.0,4.0,3.0,5.0
chr9,Tmem218,7.0,6.0,6.0,6.0,7.0,6.0,6.0,7.0,6.0,6.0,6.0,6.0
chr9,Tmem25,,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,,1.0
chr9,Tmem266,2.0,1.0,4.0,4.0,5.0,1.0,2.0,3.0,5.0,2.0,1.0,3.0
chr9,Tmem30a,5.0,9.0,10.0,13.0,15.0,4.0,7.0,10.0,16.0,6.0,7.0,9.0
chr9,Tmem42,5.0,4.0,4.0,4.0,11.0,4.0,5.0,4.0,5.0,4.0,4.0,4.0
chr9,Tmem45b,1.0,,,,,,,,1.0,1.0,1.0,1.0
chr9,Tmie,8.0,,3.0,2.0,15.0,4.0,3.0,,6.0,1.0,,3.0
chr9,Tmod2,119.0,172.0,156.0,164.0,228.0,106.0,116.0,124.0,156.0,136.0,196.0,150.0
chr9,Tmod3,35.0,48.0,48.0,49.0,75.0,57.0,48.0,48.0,64.0,46.0,43.0,66.0
chr9,Tmppe,55.0,55.0,55.0,58.0,60.0,58.0,58.0,56.0,58.0,56.0,55.0,56.0
chr9,Tnfaip8l3,17.0,17.0,20.0,15.0,24.0,15.0,16.0,16.0,20.0,16.0,18.0,16.0
chr9,Topbp1,17.0,17.0,17.0,17.0,18.0,19.0,18.0,18.0,17.0,17.0,17.0,18.0
chr9,Tpbg,7.0,3.0,6.0,6.0,12.0,5.0,3.0,2.0,3.0,1.0,1.0,5.0
chr9,Tpm1,34.0,39.0,38.0,48.0,66.0,38.0,46.0,40.0,48.0,41.0,51.0,48.0
chr9,Traip,9.0,23.0,15.0,9.0,39.0,27.0,16.0,17.0,16.0,9.0,32.0,25.0
chr9,Trak1,185.0,211.0,182.0,210.0,436.0,182.0,203.0,190.0,239.0,159.0,244.0,230.0
chr9,Trank1,15.0,18.0,12.0,13.0,40.0,9.0,23.0,11.0,16.0,9.0,18.0,15.0
chr9,Trappc4,1.0,,,1.0,,,,1.0,,1.0,,1.0
chr9,Trex1,8.0,5.0,8.0,6.0,9.0,8.0,6.0,8.0,5.0,5.0,6.0,5.0
chr9,Trf,13.0,22.0,14.0,59.0,37.0,18.0,17.0,47.0,43.0,17.0,38.0,33.0
chr9,Trim71,8.0,2.0,8.0,1.0,10.0,4.0,12.0,6.0,5.0,7.0,3.0,3.0
chr9,Trip4,11.0,11.0,11.0,13.0,19.0,11.0,11.0,11.0,11.0,11.0,13.0,11.0
chr9,Trpc1,38.0,63.0,59.0,57.0,118.0,47.0,46.0,44.0,80.0,42.0,64.0,82.0
chr9,Trpc6,13.0,11.0,17.0,26.0,15.0,12.0,14.0,14.0,24.0,32.0,16.0,14.0
chr9,Tspan3,8.0,6.0,10.0,12.0,32.0,8.0,6.0,10.0,16.0,8.0,10.0,24.0
chr9,Twf2,3.0,4.0,3.0,3.0,9.0,2.0,3.0,4.0,2.0,2.0,3.0,4.0
chr9,Tyk2,16.0,36.0,29.0,37.0,49.0,31.0,30.0,33.0,38.0,26.0,34.0,37.0
chr9,U2surp,33.0,34.0,34.0,34.0,62.0,28.0,38.0,32.0,36.0,28.0,38.0,40.0
chr9,Uaca,14.0,5.0,13.0,21.0,22.0,15.0,15.0,17.0,21.0,12.0,17.0,21.0
chr9,Uba5,61.0,70.0,73.0,61.0,106.0,82.0,68.0,68.0,73.0,62.0,72.0,81.0
chr9,Ubap1l,3.0,4.0,6.0,4.0,63.0,5.0,7.0,4.0,16.0,5.0,4.0,12.0
chr9,Ubash3b,39.0,23.0,28.0,26.0,35.0,22.0,25.0,31.0,30.0,23.0,36.0,35.0
chr9,Ube2cbp,7.0,4.0,12.0,8.0,12.0,10.0,8.0,10.0,9.0,5.0,9.0,11.0
chr9,Ube2q2,5.0,7.0,6.0,5.0,21.0,5.0,4.0,5.0,10.0,4.0,5.0,7.0
chr9,Ube2s,4.0,2.0,2.0,8.0,14.0,3.0,5.0,2.0,5.0,3.0,2.0,3.0
chr9,Ube4a,2.0,5.0,5.0,4.0,17.0,4.0,6.0,6.0,11.0,6.0,2.0,8.0
chr9,Ubl5,3.0,3.0,5.0,5.0,7.0,6.0,5.0,6.0,7.0,5.0,5.0,6.0
chr9,Ubl7,8.0,4.0,10.0,7.0,33.0,6.0,7.0,3.0,10.0,6.0,11.0,10.0
chr9,Ubp1,24.0,27.0,23.0,21.0,80.0,25.0,23.0,26.0,26.0,18.0,28.0,29.0
chr9,Ulk3,18.0,17.0,24.0,22.0,35.0,24.0,24.0,20.0,26.0,20.0,24.0,27.0
chr9,Ulk4,23.0,24.0,19.0,29.0,28.0,27.0,6.0,25.0,28.0,19.0,23.0,29.0
chr9,Unc13c,43.0,44.0,45.0,45.0,47.0,43.0,45.0,46.0,45.0,45.0,44.0,45.0
chr9,Uqcrc1,19.0,39.0,35.0,47.0,68.0,37.0,35.0,34.0,39.0,18.0,31.0,45.0
chr9,Usp19,26.0,33.0,28.0,35.0,43.0,28.0,26.0,25.0,30.0,24.0,26.0,38.0
chr9,Usp2,16.0,17.0,16.0,24.0,50.0,10.0,15.0,15.0,19.0,17.0,15.0,16.0
chr9,Usp28,21.0,35.0,37.0,39.0,52.0,31.0,34.0,37.0,44.0,22.0,44.0,40.0
chr9,Usp3,21.0,30.0,29.0,34.0,51.0,21.0,32.0,27.0,38.0,18.0,25.0,37.0
chr9,Usp4,21.0,23.0,26.0,25.0,34.0,25.0,21.0,20.0,23.0,19.0,20.0,27.0
chr9,Vipr1,35.0,41.0,37.0,43.0,81.0,41.0,43.0,39.0,43.0,43.0,39.0,47.0
chr9,Vps11,7.0,11.0,12.0,13.0,21.0,10.0,11.0,11.0,12.0,12.0,9.0,14.0
chr9,Vps13c,131.0,155.0,170.0,149.0,230.0,109.0,157.0,175.0,192.0,148.0,157.0,154.0
chr9,Vps26b,27.0,30.0,38.0,39.0,67.0,36.0,37.0,35.0,48.0,37.0,46.0,48.0
chr9,Vstm5,10.0,9.0,10.0,10.0,18.0,9.0,9.0,9.0,9.0,8.0,9.0,9.0
chr9,Vwa5a,26.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0
chr9,Wdr48,29.0,30.0,32.0,35.0,88.0,33.0,32.0,33.0,42.0,21.0,42.0,51.0
chr9,Wdr6,15.0,13.0,15.0,15.0,17.0,15.0,15.0,15.0,15.0,13.0,13.0,15.0
chr9,Wdr61,10.0,14.0,16.0,16.0,42.0,9.0,16.0,16.0,23.0,8.0,15.0,26.0
chr9,Wdr82,40.0,44.0,54.0,55.0,77.0,52.0,48.0,51.0,57.0,42.0,50.0,59.0
chr9,Xrn1,29.0,32.0,32.0,35.0,91.0,32.0,30.0,37.0,43.0,28.0,42.0,35.0
chr9,Xylb,9.0,18.0,21.0,19.0,24.0,23.0,20.0,19.0,22.0,15.0,17.0,22.0
chr9,Yap1,26.0,26.0,26.0,27.0,40.0,26.0,26.0,27.0,29.0,26.0,26.0,26.0
chr9,Yipf2,6.0,8.0,6.0,7.0,9.0,7.0,6.0,6.0,7.0,6.0,7.0,6.0
chr9,Zbtb16,261.0,293.0,440.0,152.0,399.0,122.0,139.0,100.0,219.0,125.0,243.0,260.0
chr9,Zbtb38,37.0,39.0,57.0,66.0,104.0,40.0,35.0,47.0,85.0,54.0,67.0,63.0
chr9,Zbtb44,36.0,37.0,37.0,37.0,41.0,37.0,37.0,37.0,38.0,37.0,37.0,38.0
chr9,Zc3h12c,16.0,16.0,17.0,20.0,28.0,16.0,18.0,19.0,21.0,20.0,17.0,19.0
chr9,Zcwpw2,7.0,1.0,7.0,8.0,10.0,9.0,4.0,9.0,10.0,8.0,6.0,9.0
chr9,Zdhhc3,57.0,58.0,70.0,84.0,117.0,64.0,65.0,72.0,81.0,74.0,67.0,89.0
chr9,Zfp105,5.0,5.0,5.0,5.0,6.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0
chr9,Zfp202,3.0,4.0,9.0,7.0,38.0,5.0,7.0,4.0,7.0,5.0,7.0,7.0
chr9,Zfp26,30.0,39.0,49.0,42.0,66.0,34.0,40.0,42.0,51.0,36.0,39.0,43.0
chr9,Zfp266,30.0,43.0,54.0,58.0,83.0,35.0,42.0,47.0,54.0,37.0,42.0,68.0
chr9,Zfp280d,30.0,33.0,36.0,44.0,98.0,13.0,32.0,51.0,69.0,22.0,40.0,45.0
chr9,Zfp317,31.0,35.0,44.0,57.0,66.0,47.0,43.0,45.0,62.0,44.0,38.0,53.0
chr9,Zfp426,16.0,30.0,31.0,34.0,58.0,22.0,30.0,33.0,41.0,29.0,24.0,31.0
chr9,Zfp445,17.0,22.0,24.0,24.0,28.0,22.0,22.0,23.0,24.0,21.0,21.0,24.0
chr9,Zfp558,1.0,2.0,9.0,13.0,17.0,8.0,3.0,7.0,17.0,3.0,9.0,14.0
chr9,Zfp560,7.0,24.0,25.0,21.0,33.0,26.0,23.0,32.0,33.0,29.0,23.0,31.0
chr9,Zfp599,2.0,5.0,5.0,7.0,8.0,6.0,8.0,8.0,8.0,8.0,6.0,7.0
chr9,Zfp609,32.0,31.0,33.0,37.0,61.0,28.0,28.0,29.0,49.0,33.0,32.0,36.0
chr9,Zfp651,25.0,28.0,28.0,33.0,44.0,24.0,25.0,24.0,26.0,21.0,26.0,33.0
chr9,Zfp653,9.0,8.0,14.0,16.0,32.0,13.0,10.0,12.0,18.0,12.0,16.0,14.0
chr9,Zfp660,1.0,,6.0,3.0,13.0,2.0,,4.0,10.0,3.0,5.0,8.0
chr9,Zfp809,17.0,15.0,17.0,23.0,20.0,19.0,19.0,17.0,20.0,19.0,18.0,21.0
chr9,Zfp810,17.0,18.0,22.0,25.0,44.0,16.0,32.0,24.0,31.0,19.0,21.0,27.0
chr9,Zfp846,8.0,8.0,9.0,9.0,20.0,8.0,8.0,9.0,13.0,8.0,9.0,11.0
chr9,Zfp949,12.0,13.0,16.0,16.0,36.0,11.0,14.0,14.0,19.0,11.0,14.0,19.0
chr9,Zic1,4.0,7.0,8.0,10.0,10.0,9.0,6.0,10.0,10.0,10.0,6.0,10.0
